COUNTRYCODE,YEAR,MERCHANDISEEXPORTGDPSHARE
ETH,2004,5.71002
ETH,2005,7.02314
ETH,2006,6.56031
ETH,2007,5.65252
ETH,2008,5.02802
ETH,2009,4.42865
ETH,2010,5.73459
ETH,2011,6.78151
ETH,2012,4.96711
ETH,2013,4.68383
ETH,2014,4.67626
FRO,1998,37.96923
FRO,1999,31.88477
FRO,2000,40.61293
FRO,2001,40.094
FRO,2002,36.77391
FRO,2003,38.13908
FRO,2004,34.57623
FRO,2005,35.57623
FRO,2006,34.76708
FRO,2007,35.01354
FRO,2008,43.9114
FRO,2009,36.71481
FRO,2010,40.36412
FRO,2011,43.12905
FRO,2012,45.90845
FRO,2013,50.723
FJI,1950,41.93283
FJI,1951,33.85935
FJI,1952,49.24444
FJI,1953,55.33868
FJI,1954,43.41689
FJI,1955,49.54216
FJI,1956,39.35291
FJI,1957,57.2433
FJI,1958,48.99058
FJI,1959,38.90954
FJI,1960,44.65909
FJI,1961,41.86643
FJI,1962,38.34951
FJI,1963,47.26496
FJI,1964,49.05512
FJI,1965,40.0
FJI,1966,35.10949
FJI,1967,32.28188
FJI,1968,33.35617
FJI,1969,38.44088
FJI,1970,37.26354
FJI,1971,33.43019
FJI,1972,29.08736
FJI,1973,27.65148
FJI,1974,34.32622
FJI,1975,30.44359
FJI,1976,21.93355
FJI,1977,27.08924
FJI,1978,28.97664
FJI,1979,30.35798
FJI,1980,36.41148
FJI,1981,30.13011
FJI,1982,25.97242
FJI,1983,21.74503
FJI,1984,22.1099
FJI,1985,20.58263
FJI,1986,21.37598
FJI,1987,28.17427
FJI,1988,33.24213
FJI,1989,32.90812
FJI,1990,37.22063
FJI,1991,32.56097
FJI,1992,30.42559
FJI,1993,28.76251
FJI,1994,29.95367
FJI,1995,31.78192
FJI,1996,35.35819
FJI,1997,28.58498
FJI,1998,38.3567
FJI,1999,36.8517
FJI,2000,40.67692
FJI,2001,38.53232
FJI,2002,33.695
FJI,2003,31.87722
FJI,2004,32.42232
FJI,2005,28.91528
FJI,2006,30.31697
FJI,2007,29.65771
FJI,2008,32.21147
FJI,2009,35.15821
FJI,2010,38.61699
FJI,2011,34.12975
FJI,2012,33.7845
FJI,2013,32.66048
FJI,2014,31.23412
FIN,1860,8.70968
FIN,1861,9.70588
FIN,1862,10.30303
FIN,1863,11.47059
FIN,1864,11.17647
FIN,1865,11.71429
FIN,1866,9.19501
FIN,1867,14.18717
FIN,1868,13.84051
FIN,1869,13.63096
FIN,1870,11.95091
FIN,1871,11.64805
FIN,1872,12.03548
FIN,1873,16.16434
FIN,1874,18.66388
FIN,1875,17.07593
FIN,1876,18.27618
FIN,1877,20.112
FIN,1878,19.63269
FIN,1879,21.88704
FIN,1880,26.1863
FIN,1881,22.34801
FIN,1882,23.50453
FIN,1883,22.68109
FIN,1884,22.10722
FIN,1885,17.9706
FIN,1886,15.78944
FIN,1887,16.05551
FIN,1888,17.74204
FIN,1889,18.34591
FIN,1890,15.40499
FIN,1891,16.34921
FIN,1892,15.2459
FIN,1893,18.51613
FIN,1894,21.28125
FIN,1895,21.65151
FIN,1896,22.09722
FIN,1897,21.0875
FIN,1898,20.45454
FIN,1899,20.55556
FIN,1900,20.38144
FIN,1901,19.88298
FIN,1902,22.03022
FIN,1903,21.16139
FIN,1904,20.72952
FIN,1905,22.73321
FIN,1906,24.14776
FIN,1907,21.57415
FIN,1908,19.43824
FIN,1909,19.72597
FIN,1910,21.65978
FIN,1911,22.53135
FIN,1912,22.21553
FIN,1913,25.11119
FIN,1914,17.97427
FIN,1915,14.79422
FIN,1916,20.49111
FIN,1917,11.65981
FIN,1918,3.51039
FIN,1919,9.91389
FIN,1920,21.13952
FIN,1921,20.75709
FIN,1922,25.06673
FIN,1923,22.97605
FIN,1924,24.30319
FIN,1925,25.58623
FIN,1926,24.84879
FIN,1927,24.84785
FIN,1928,22.67613
FIN,1929,24.06332
FIN,1930,22.27258
FIN,1931,20.6717
FIN,1932,21.17008
FIN,1933,22.76707
FIN,1934,23.64523
FIN,1935,22.51972
FIN,1936,23.62876
FIN,1937,26.0015
FIN,1938,21.6491
FIN,1939,20.61498
FIN,1940,6.70163
FIN,1941,8.13748
FIN,1942,9.10486
FIN,1943,10.33571
FIN,1944,6.97396
FIN,1945,3.58068
FIN,1946,10.52535
FIN,1947,15.22833
FIN,1948,16.37307
FIN,1949,17.59198
FIN,1950,16.44872
FIN,1951,23.93889
FIN,1952,20.1384
FIN,1953,14.46914
FIN,1954,15.47149
FIN,1955,17.43711
FIN,1956,15.56666
FIN,1957,17.74348
FIN,1958,17.43324
FIN,1959,16.682
FIN,1960,18.91425
FIN,1961,17.78218
FIN,1962,17.39431
FIN,1963,16.68332
FIN,1964,16.60174
FIN,1965,16.59964
FIN,1966,16.34898
FIN,1967,16.36896
FIN,1968,18.52877
FIN,1969,19.7268
FIN,1970,20.29192
FIN,1971,18.80422
FIN,1972,19.97304
FIN,1973,19.65237
FIN,1974,22.22757
FIN,1975,18.63353
FIN,1976,19.97595
FIN,1977,22.87183
FIN,1978,23.61544
FIN,1979,25.11962
FIN,1980,26.37774
FIN,1981,29.01799
FIN,1982,26.87914
FIN,1983,26.83196
FIN,1984,26.81482
FIN,1985,27.06616
FIN,1986,23.74739
FIN,1987,22.80296
FIN,1988,21.59405
FIN,1989,20.72598
FIN,1990,19.64267
FIN,1991,19.22669
FIN,1992,23.27389
FIN,1993,27.49375
FIN,1994,30.90971
FIN,1995,29.80759
FIN,1996,29.84009
FIN,1997,30.9979
FIN,1998,31.43658
FIN,1999,31.32707
FIN,2000,36.53612
FIN,2001,33.46875
FIN,2002,32.12945
FIN,2003,31.11297
FIN,2004,31.54161
FIN,2005,33.88108
FIN,2006,36.17441
FIN,2007,36.00398
FIN,2008,34.86669
FIN,2009,26.2859
FIN,2010,28.75516
FIN,2011,30.16577
FIN,2012,29.49312
FIN,2013,28.54376
FIN,2014,28.34757
FRA,1827,5.76516
FRA,1828,4.86965
FRA,1829,4.4533
FRA,1830,3.96517
FRA,1831,4.11094
FRA,1832,6.01228
FRA,1833,6.69798
FRA,1834,6.17083
FRA,1835,4.73406
FRA,1836,5.05106
FRA,1837,6.33492
FRA,1838,7.39803
FRA,1839,7.99697
FRA,1840,7.50706
FRA,1841,5.40769
FRA,1842,4.68534
FRA,1843,5.04922
FRA,1844,5.70027
FRA,1845,6.05224
FRA,1846,5.71055
FRA,1847,5.13543
FRA,1848,6.41703
FRA,1849,7.32732
FRA,1850,7.8689
FRA,1851,8.75018
FRA,1852,7.71488
FRA,1853,8.37038
FRA,1854,6.85529
FRA,1855,7.79803
FRA,1856,8.13003
FRA,1857,8.22279
FRA,1858,9.62163
FRA,1859,11.59921
FRA,1860,11.00899
FRA,1861,9.06068
FRA,1862,10.22477
FRA,1863,12.15212
FRA,1864,13.45078
FRA,1865,14.76997
FRA,1866,13.99481
FRA,1867,12.53949
FRA,1868,11.14177
FRA,1869,12.13696
FRA,1870,11.6954
FRA,1871,12.12947
FRA,1872,15.07353
FRA,1873,15.63708
FRA,1874,14.23883
FRA,1875,14.76007
FRA,1876,14.5326
FRA,1877,13.411
FRA,1878,12.73754
FRA,1879,14.08027
FRA,1880,13.64871
FRA,1881,13.44078
FRA,1882,12.83257
FRA,1883,12.67115
FRA,1884,12.41597
FRA,1885,12.30279
FRA,1886,12.87957
FRA,1887,12.90964
FRA,1888,12.64211
FRA,1889,13.50543
FRA,1890,12.97359
FRA,1891,12.17142
FRA,1892,12.06008
FRA,1893,11.49515
FRA,1894,10.83498
FRA,1895,12.41994
FRA,1896,11.82627
FRA,1897,11.82775
FRA,1898,11.00627
FRA,1899,12.75061
FRA,1900,12.52515
FRA,1901,12.9711
FRA,1902,13.33752
FRA,1903,12.5461
FRA,1904,13.45892
FRA,1905,14.65272
FRA,1906,14.7845
FRA,1907,14.4449
FRA,1908,13.53132
FRA,1909,14.25925
FRA,1910,15.23635
FRA,1911,13.47757
FRA,1912,13.59927
FRA,1913,13.85931
FRA,1914,10.80084
FRA,1915,8.73076
FRA,1916,10.42823
FRA,1917,8.50188
FRA,1918,6.03609
FRA,1919,11.31541
FRA,1920,15.336
FRA,1921,14.7855
FRA,1922,13.73647
FRA,1923,16.33501
FRA,1924,19.49896
FRA,1925,18.79131
FRA,1926,18.298
FRA,1927,18.12647
FRA,1928,15.55079
FRA,1929,14.47322
FRA,1930,12.82163
FRA,1931,10.18659
FRA,1932,7.40166
FRA,1933,7.42703
FRA,1934,7.76121
FRA,1935,7.58077
FRA,1936,6.28943
FRA,1937,6.90349
FRA,1938,7.38973
FRA,1939,6.96959
FRA,1940,4.71848
FRA,1941,3.81972
FRA,1942,6.16905
FRA,1943,6.66272
FRA,1944,4.44151
FRA,1945,1.03409
FRA,1946,4.15953
FRA,1947,6.14297
FRA,1948,9.06895
FRA,1949,9.73431
FRA,1950,10.1679
FRA,1951,10.85908
FRA,1952,8.41418
FRA,1953,8.24874
FRA,1954,8.68526
FRA,1955,9.95631
FRA,1956,8.56759
FRA,1957,8.81004
FRA,1958,8.96731
FRA,1959,10.78206
FRA,1960,10.94021
FRA,1961,10.54783
FRA,1962,9.62526
FRA,1963,9.42688
FRA,1964,9.4514
FRA,1965,9.81729
FRA,1966,9.85556
FRA,1967,9.52337
FRA,1968,9.78435
FRA,1969,10.87017
FRA,1970,12.15014
FRA,1971,12.49276
FRA,1972,12.94711
FRA,1973,13.81234
FRA,1974,16.14037
FRA,1975,14.67209
FRA,1976,15.30333
FRA,1977,15.79459
FRA,1978,15.61909
FRA,1979,16.3484
FRA,1980,16.49038
FRA,1981,17.1635
FRA,1982,16.48663
FRA,1983,16.8958
FRA,1984,18.23466
FRA,1985,18.23082
FRA,1986,16.04841
FRA,1987,15.71877
FRA,1988,16.3759
FRA,1989,17.3127
FRA,1990,16.86912
FRA,1991,17.14173
FRA,1992,16.75998
FRA,1993,16.21809
FRA,1994,17.0617
FRA,1995,17.87008
FRA,1996,17.70394
FRA,1997,20.05492
FRA,1998,20.11685
FRA,1999,21.58649
FRA,2000,23.64038
FRA,2001,23.36136
FRA,2002,22.06983
FRA,2003,21.21513
FRA,2004,21.2678
FRA,2005,21.00474
FRA,2006,21.31305
FRA,2007,21.01087
FRA,2008,21.10714
FRA,2009,18.09579
FRA,2010,19.87461
FRA,2011,20.78793
FRA,2012,21.17856
FRA,2013,20.95671
FRA,2014,21.14246
PYF,1965,5.80567
PYF,1966,8.05843
PYF,1967,5.88307
PYF,1968,4.45884
PYF,1969,5.67914
PYF,1970,7.1724
PYF,1971,5.82323
PYF,1972,4.48705
PYF,1973,4.28766
PYF,1974,5.71423
PYF,1975,3.65867
PYF,1976,2.98841
PYF,1977,2.06953
PYF,1978,3.6091
PYF,1979,2.35672
PYF,1980,2.2024
PYF,1981,2.26567
PYF,1982,2.17651
PYF,1983,2.61997
PYF,1984,2.32054
PYF,1985,2.65387
PYF,1986,1.78144
PYF,1987,3.26361
PYF,1988,2.79073
PYF,1989,3.37574
PYF,1990,3.48924
PYF,1991,3.91753
PYF,1992,2.97902
PYF,1993,3.97878
PYF,1994,6.27436
PYF,1995,4.84635
PYF,1996,6.39746
PYF,1997,6.27968
PYF,1998,6.54277
PYF,1999,6.66313
PYF,2000,6.41036
GAB,1956,29.39333
GAB,1960,33.78833
GAB,1961,38.8337
GAB,1962,39.55217
GAB,1963,43.31537
GAB,1964,50.58424
GAB,1965,51.13605
GAB,1966,48.11068
GAB,1967,47.01674
GAB,1968,49.41003
GAB,1969,52.30233
GAB,1970,54.66871
GAB,1971,53.81293
GAB,1972,64.71181
GAB,1973,66.26302
GAB,1974,68.48369
GAB,1975,57.53625
GAB,1976,40.2462
GAB,1977,47.79078
GAB,1978,53.18176
GAB,1979,61.03917
GAB,1980,57.83746
GAB,1981,50.42249
GAB,1982,51.89592
GAB,1983,52.14532
GAB,1984,58.89561
GAB,1985,62.66234
GAB,1986,38.34314
GAB,1987,42.32983
GAB,1988,34.39418
GAB,1989,40.32199
GAB,1990,46.00588
GAB,1991,51.56314
GAB,1992,44.9538
GAB,1993,54.97603
GAB,1994,60.19255
GAB,1995,55.5091
GAB,1996,56.92818
GAB,1997,67.68171
GAB,1998,56.61752
GAB,1999,74.54687
GAB,2000,77.09355
GAB,2001,70.81942
GAB,2002,57.65594
GAB,2003,56.28225
GAB,2004,57.24745
GAB,2005,53.79038
GAB,2006,45.63572
GAB,2007,49.72516
GAB,2008,51.88691
GAB,2009,39.28368
GAB,2010,48.33053
GAB,2011,55.25753
GAB,2012,59.96349
GAB,2013,54.96615
GAB,2014,51.19254
GMB,1965,36.78837
GMB,1966,38.90316
GMB,1967,49.89789
GMB,1968,43.01923
GMB,1969,46.60727
GMB,1970,32.0899
GMB,1971,34.56573
GMB,1972,40.23391
GMB,1973,37.43418
GMB,1974,53.61022
GMB,1975,43.23573
GMB,1976,33.26597
GMB,1977,34.3939
GMB,1978,30.84613
GMB,1979,27.96378
GMB,1980,12.585
GMB,1981,15.2405
GMB,1982,19.58814
GMB,1983,28.18433
GMB,1984,26.10908
GMB,1985,19.04974
GMB,1986,17.47076
GMB,1987,28.84676
GMB,1988,37.3288
GMB,1989,51.20035
GMB,1990,57.14648
GMB,1991,25.0966
GMB,1992,34.38829
GMB,1993,12.83472
GMB,1994,20.86524
GMB,1995,22.88468
GMB,1996,21.02907
GMB,1997,22.26569
GMB,1998,16.78915
GMB,1999,11.89214
GMB,2000,6.29456
GMB,2001,4.3753
GMB,2002,5.93574
GMB,2003,4.15573
GMB,2004,7.23537
GMB,2005,4.93664
GMB,2006,5.91779
GMB,2007,5.87567
GMB,2008,5.27158
GMB,2009,6.84766
GMB,2010,7.14992
GMB,2011,16.06179
GMB,2012,16.26098
GMB,2013,15.17003
GMB,2014,13.04318
GEO,1992,2.86066
GEO,1993,8.39473
GEO,1994,6.91552
GEO,1995,10.90027
GEO,1996,9.11087
GEO,1997,12.19064
GEO,1998,10.22062
GEO,1999,14.1189
GEO,2000,19.17698
GEO,2001,19.16152
GEO,2002,19.20503
GEO,2003,23.28754
GEO,2004,23.16309
GEO,2005,21.63347
GEO,2006,21.39434
GEO,2007,16.99785
GEO,2008,19.51741
GEO,2009,16.09558
GEO,2010,18.6727
GEO,2011,18.5511
GEO,2012,15.59823
GEO,2013,18.02659
GEO,2014,17.32762
DEU,1871,13.90272
DEU,1872,12.68171
DEU,1873,12.26744
DEU,1874,12.27807
DEU,1875,13.13527
DEU,1876,12.7552
DEU,1877,13.88701
DEU,1878,13.48831
DEU,1879,15.12909
DEU,1880,16.48439
DEU,1881,16.53624
DEU,1882,18.18447
DEU,1883,17.07954
DEU,1884,16.24239
DEU,1885,14.35037
DEU,1886,14.83947
DEU,1887,15.26976
DEU,1888,14.90029
DEU,1889,13.00991
DEU,1890,13.098
DEU,1891,13.37849
DEU,1892,11.47096
DEU,1893,11.87732
DEU,1894,11.51594
DEU,1895,12.36798
DEU,1896,12.17467
DEU,1897,11.75991
DEU,1898,12.09932
DEU,1899,12.20019
DEU,1900,12.97197
DEU,1901,13.04231
DEU,1902,13.76091
DEU,1903,13.42304
DEU,1904,13.20934
DEU,1905,13.52936
DEU,1906,14.26899
DEU,1907,14.765
DEU,1908,14.09833
DEU,1909,13.86417
DEU,1910,15.15768
DEU,1911,15.52805
DEU,1912,15.88987
DEU,1913,17.88334
DEU,1914,17.26246
DEU,1915,3.17171
DEU,1916,5.45901
DEU,1917,4.61199
DEU,1919,2.09227
DEU,1920,6.70614
DEU,1921,6.97644
DEU,1922,0.05218
DEU,1923,0.00081
DEU,1924,0.0
DEU,1925,12.92333
DEU,1926,15.39231
DEU,1927,12.45448
DEU,1928,13.47431
DEU,1929,16.36316
DEU,1930,16.44366
DEU,1931,16.75334
DEU,1932,11.48809
DEU,1933,8.71577
DEU,1934,6.2436
DEU,1935,5.62558
DEU,1936,5.71877
DEU,1937,6.23251
DEU,1938,4.99623
DEU,1939,4.88713
DEU,1940,4.06479
DEU,1941,6.84304
DEU,1942,5.90597
DEU,1943,6.57779
DEU,1948,3.81934
DEU,1949,5.5357
DEU,1950,8.43998
DEU,1951,12.06159
DEU,1952,12.29067
DEU,1953,12.54
DEU,1954,13.87434
DEU,1955,14.16106
DEU,1956,15.42392
DEU,1957,16.52634
DEU,1958,15.89714
DEU,1959,16.3639
DEU,1960,15.80311
DEU,1961,15.37501
DEU,1962,14.67406
DEU,1963,15.24034
DEU,1964,15.41305
DEU,1965,15.5897
DEU,1966,16.52491
DEU,1967,17.60664
DEU,1968,18.65442
DEU,1969,19.19695
DEU,1970,15.92071
DEU,1971,15.64693
DEU,1972,15.64752
DEU,1973,17.03469
DEU,1974,20.11052
DEU,1975,18.43549
DEU,1976,19.68625
DEU,1977,19.72649
DEU,1978,19.3324
DEU,1979,19.59646
DEU,1980,20.37202
DEU,1981,22.07969
DEU,1982,22.80368
DEU,1983,22.06707
DEU,1984,23.77072
DEU,1985,25.20036
DEU,1986,23.34278
DEU,1987,22.74384
DEU,1988,23.16274
DEU,1989,24.49353
DEU,1990,23.18626
DEU,1991,21.65399
DEU,1992,20.03198
DEU,1993,17.60934
DEU,1994,19.10301
DEU,1995,19.65203
DEU,1996,20.48038
DEU,1997,23.05375
DEU,1998,24.10663
DEU,1999,24.34411
DEU,2000,28.14908
DEU,2001,29.24438
DEU,2002,29.48624
DEU,2003,29.61915
DEU,2004,32.34234
DEU,2005,34.14708
DEU,2006,36.93322
DEU,2007,38.43627
DEU,2008,38.62257
DEU,2009,32.7855
DEU,2010,35.97514
DEU,2011,37.90278
DEU,2012,38.7139
DEU,2013,37.66123
DEU,2014,37.60722
GHA,1950,37.24513
GHA,1951,36.34815
GHA,1952,34.85793
GHA,1953,33.28912
GHA,1954,38.06383
GHA,1955,30.69143
GHA,1956,26.79421
GHA,1957,27.07373
GHA,1958,29.26955
GHA,1959,27.87882
GHA,1960,26.7164
GHA,1961,24.74141
GHA,1962,23.33427
GHA,1963,19.76898
GHA,1964,18.55257
GHA,1965,15.47143
GHA,1966,12.60875
GHA,1967,17.46235
GHA,1968,21.10894
GHA,1969,20.63422
GHA,1970,20.67919
GHA,1971,16.23632
GHA,1972,20.3342
GHA,1973,25.42526
GHA,1974,25.20161
GHA,1975,28.78726
GHA,1976,29.99177
GHA,1977,36.97299
GHA,1978,31.07909
GHA,1979,26.36327
GHA,1980,27.12707
GHA,1981,24.78092
GHA,1982,24.7588
GHA,1983,17.59383
GHA,1984,11.67501
GHA,1985,13.79686
GHA,1986,16.22541
GHA,1987,20.61457
GHA,1988,20.37381
GHA,1989,19.84111
GHA,1990,22.3842
GHA,1991,17.69409
GHA,1992,19.28639
GHA,1993,20.34729
GHA,1994,29.44582
GHA,1995,24.13735
GHA,1996,24.01904
GHA,1997,22.96925
GHA,1998,24.18025
GHA,1999,23.24392
GHA,2000,30.02339
GHA,2001,27.76491
GHA,2002,26.80298
GHA,2003,26.26564
GHA,2004,25.87203
GHA,2005,22.58109
GHA,2006,13.9495
GHA,2007,13.91266
GHA,2008,15.49447
GHA,2009,13.55859
GHA,2010,13.59976
GHA,2011,21.68112
GHA,2012,18.73073
GHA,2013,17.97881
GHA,2014,25.54579
GRC,1839,8.94871
GRC,1849,16.03509
GRC,1850,13.95043
GRC,1851,12.83538
GRC,1852,8.10285
GRC,1853,7.77334
GRC,1854,5.04752
GRC,1855,9.09842
GRC,1856,15.17163
GRC,1857,15.08916
GRC,1858,16.12963
GRC,1859,13.23895
GRC,1860,15.76813
GRC,1861,16.63548
GRC,1862,16.18225
GRC,1863,12.48956
GRC,1864,11.7478
GRC,1865,20.29789
GRC,1866,19.04684
GRC,1867,18.93457
GRC,1868,16.54288
GRC,1869,21.7595
GRC,1870,14.75141
GRC,1871,21.25606
GRC,1872,22.57748
GRC,1873,23.79364
GRC,1874,22.61305
GRC,1875,26.17114
GRC,1876,21.47026
GRC,1877,18.55843
GRC,1878,19.79897
GRC,1879,19.68556
GRC,1880,20.4071
GRC,1881,20.55576
GRC,1882,20.07962
GRC,1883,20.64484
GRC,1884,18.06651
GRC,1885,18.79465
GRC,1886,18.46291
GRC,1887,23.11736
GRC,1888,20.96784
GRC,1889,24.48914
GRC,1890,20.70253
GRC,1891,21.14312
GRC,1892,15.46636
GRC,1893,15.98996
GRC,1894,14.86553
GRC,1895,14.06085
GRC,1896,13.05554
GRC,1897,16.00789
GRC,1898,15.47636
GRC,1899,17.31707
GRC,1900,17.59724
GRC,1901,14.15919
GRC,1902,12.53825
GRC,1903,13.78239
GRC,1904,15.89652
GRC,1905,14.49296
GRC,1906,20.51225
GRC,1907,18.24582
GRC,1908,17.3873
GRC,1909,14.79409
GRC,1910,21.9408
GRC,1911,16.63645
GRC,1912,17.7214
GRC,1913,13.89015
GRC,1914,14.4847
GRC,1915,15.34264
GRC,1916,8.23186
GRC,1917,4.20227
GRC,1918,7.07791
GRC,1919,20.15964
GRC,1920,12.72023
GRC,1921,13.8381
GRC,1922,23.08877
GRC,1923,15.36362
GRC,1924,15.76381
GRC,1925,19.06446
GRC,1926,19.27915
GRC,1927,19.56289
GRC,1928,18.83161
GRC,1929,21.48955
GRC,1930,18.65234
GRC,1931,13.99908
GRC,1932,13.83652
GRC,1933,13.44199
GRC,1934,13.00682
GRC,1935,15.9459
GRC,1936,15.80297
GRC,1937,16.87443
GRC,1938,18.2245
GRC,1939,16.7772
GRC,1950,4.05909
GRC,1951,3.87949
GRC,1952,4.64281
GRC,1953,6.26628
GRC,1954,7.18009
GRC,1955,7.4887
GRC,1956,7.43901
GRC,1957,7.26433
GRC,1958,7.29304
GRC,1959,6.18182
GRC,1960,4.60899
GRC,1961,4.61499
GRC,1962,4.66066
GRC,1963,4.87774
GRC,1964,4.62105
GRC,1965,4.3102
GRC,1966,4.80155
GRC,1967,5.41551
GRC,1968,5.14318
GRC,1969,5.02597
GRC,1970,5.15673
GRC,1971,5.07641
GRC,1972,5.57995
GRC,1973,6.60667
GRC,1974,8.04658
GRC,1975,8.97361
GRC,1976,8.78447
GRC,1977,8.92466
GRC,1978,9.06641
GRC,1979,9.55003
GRC,1980,10.26676
GRC,1981,11.85211
GRC,1982,10.1804
GRC,1983,11.72985
GRC,1984,12.38358
GRC,1985,11.90768
GRC,1986,11.20549
GRC,1987,11.65466
GRC,1988,10.66516
GRC,1989,11.30891
GRC,1990,9.69925
GRC,1991,8.65702
GRC,1992,8.12004
GRC,1993,8.35672
GRC,1994,7.55416
GRC,1995,8.00821
GRC,1996,8.19201
GRC,1997,7.77451
GRC,1998,7.43435
GRC,1999,7.3532
GRC,2000,8.43616
GRC,2001,7.63475
GRC,2002,7.0903
GRC,2003,6.75118
GRC,2004,6.39879
GRC,2005,7.48038
GRC,2006,7.94365
GRC,2007,8.37064
GRC,2008,8.86205
GRC,2009,7.4743
GRC,2010,9.16927
GRC,2011,11.53791
GRC,2012,14.10319
GRC,2013,14.93897
GRC,2014,14.93454
GRL,1970,21.27444
GRL,1971,21.30043
GRL,1972,20.6284
GRL,1973,24.05287
GRL,1974,53.87215
GRL,1975,41.38547
GRL,1976,35.69491
GRL,1977,32.57558
GRL,1978,28.99597
GRL,1979,39.02048
GRL,1980,44.47899
GRL,1981,48.52019
GRL,1982,47.232
GRL,1983,51.57089
GRL,1984,56.32113
GRL,1985,59.36001
GRL,1986,62.58464
GRL,1987,66.33359
GRL,1988,63.67261
GRL,1989,73.93849
GRL,1990,63.08432
GRL,1991,48.15787
GRL,1992,44.72429
GRL,1993,61.66302
GRL,1994,43.59351
GRL,1995,40.39071
GRL,1996,41.04634
GRL,1997,39.98916
GRL,1998,32.87911
GRL,1999,35.54665
GRL,2000,33.65051
GRL,2001,36.59469
GRL,2002,36.01407
GRL,2003,34.79381
GRL,2004,32.15063
GRL,2005,33.82678
GRL,2006,28.7762
GRL,2007,30.97713
GRL,2008,31.31344
GRL,2009,27.13282
GRL,2010,26.27652
GRL,2011,28.49751
GRL,2012,29.35704
GRL,2013,30.95411
GRL,2014,30.00046
GRD,1977,26.10732
GRD,1978,25.34489
GRD,1979,27.72145
GRD,1980,24.57911
GRD,1981,29.68602
GRD,1982,19.78376
GRD,1983,21.69965
GRD,1984,16.09719
GRD,1985,17.0422
GRD,1986,18.35345
GRD,1987,17.81921
GRD,1988,19.28639
GRD,1989,16.98936
GRD,1990,14.71823
GRD,1991,12.99941
GRD,1992,26.04947
GRD,1993,12.45607
GRD,1994,9.86244
GRD,1995,10.89128
GRD,1996,12.65975
GRD,1997,10.35474
GRD,1998,13.81759
GRD,1999,18.2817
GRD,2000,14.84281
GRD,2001,16.01265
GRD,2002,10.40945
GRD,2003,9.25704
GRD,2004,9.04277
GRD,2005,9.56814
GRD,2006,9.01561
GRD,2007,12.66864
GRD,2008,11.46884
GRD,2009,11.68648
GRD,2010,12.55308
GRD,2011,13.99129
GRD,2012,15.35264
GRD,2013,16.03271
GRD,2014,14.37371
GTM,1923,16.12903
GTM,1924,18.89764
GTM,1925,17.90123
GTM,1926,16.20112
GTM,1927,19.54023
GTM,1928,13.93035
GTM,1929,12.8866
GTM,1930,18.85246
GTM,1931,15.0
GTM,1932,17.46032
GTM,1933,18.03922
GTM,1934,23.07692
GTM,1935,17.14286
GTM,1936,20.48193
GTM,1937,17.30769
GTM,1938,14.17323
GTM,1939,15.83333
GTM,1940,11.65049
GTM,1941,12.96296
GTM,1942,18.01802
GTM,1943,15.15152
GTM,1944,15.68628
GTM,1945,17.85714
GTM,1946,20.86614
GTM,1947,22.07358
GTM,1948,14.87879
GTM,1949,13.83333
GTM,1950,15.36966
GTM,1951,12.59389
GTM,1952,13.1611
GTM,1953,13.271
GTM,1954,13.75128
GTM,1955,13.6556
GTM,1956,13.23197
GTM,1957,13.52447
GTM,1958,11.74283
GTM,1959,11.59402
GTM,1960,11.61748
GTM,1961,12.29126
GTM,1962,12.94334
GTM,1963,14.38153
GTM,1964,15.54307
GTM,1965,15.54822
GTM,1966,18.68117
GTM,1967,15.48999
GTM,1968,16.24905
GTM,1969,16.27218
GTM,1970,16.90767
GTM,1971,16.51945
GTM,1972,18.43626
GTM,1973,19.77911
GTM,1974,22.33649
GTM,1975,20.74012
GTM,1976,21.91221
GTM,1977,24.4396
GTM,1978,20.88505
GTM,1979,22.13806
GTM,1980,22.68163
GTM,1981,17.89962
GTM,1982,15.12377
GTM,1983,13.56181
GTM,1984,13.63017
GTM,1985,12.35412
GTM,1986,19.17607
GTM,1987,17.56507
GTM,1988,16.18746
GTM,1989,17.58898
GTM,1990,21.79915
GTM,1991,19.74003
GTM,1992,20.97392
GTM,1993,20.54614
GTM,1994,20.83794
GTM,1995,22.9073
GTM,1996,21.54662
GTM,1997,22.76017
GTM,1998,21.31239
GTM,1999,23.02409
GTM,2000,25.23023
GTM,2001,25.83189
GTM,2002,24.04968
GTM,2003,24.3257
GTM,2004,24.47764
GTM,2005,23.52097
GTM,2006,22.35098
GTM,2007,21.39296
GTM,2008,21.75523
GTM,2009,20.87134
GTM,2010,20.94211
GTM,2011,23.27929
GTM,2012,21.50932
GTM,2013,19.7466
GTM,2014,19.43559
GIN,1969,13.04945
GIN,1970,11.76048
GIN,1971,11.85988
GIN,1972,9.2803
GIN,1973,12.32929
GIN,1974,22.98822
GIN,1975,27.52758
GIN,1976,33.87454
GIN,1977,39.697
GIN,1978,39.59731
GIN,1979,38.75381
GIN,1980,44.88448
GIN,1981,43.07841
GIN,1982,38.22999
GIN,1983,37.53598
GIN,1984,55.38125
GIN,1985,52.1042
GIN,1986,25.15018
GIN,1987,26.49946
GIN,1988,21.71886
GIN,1989,26.23535
GIN,1990,25.09151
GIN,1991,23.83041
GIN,1992,31.25254
GIN,1993,28.80712
GIN,1994,23.01614
GIN,1995,19.95132
GIN,1996,22.35304
GIN,1997,26.68882
