COUNTRYCODE,YEAR,POPULATION,GDPVALUE,PERCAPITAGDP
FSM,1957,38094.0,,
FSM,1958,39284.0,,
FSM,1959,40511.0,,
FSM,1960,41777.0,,
FSM,1961,43081.0,,
FSM,1962,44427.0,,
FSM,1963,45815.0,,
FSM,1964,47246.0,,
FSM,1965,48722.0,,
FSM,1966,50244.0,,
FSM,1967,51813.0,,
FSM,1968,53432.0,,
FSM,1969,55101.0,,
FSM,1970,56822.0,,
FSM,1971,58597.0,,
FSM,1972,60427.0,,
FSM,1973,62731.0,,
FSM,1974,64241.0,,
FSM,1975,66222.0,,
FSM,1976,68263.0,,
FSM,1977,70368.0,,
FSM,1978,72538.0,,
FSM,1979,74774.0,,
FSM,1980,77080.0,,
FSM,1981,79581.0,,
FSM,1982,82188.0,,
FSM,1983,84942.0,,
FSM,1984,87784.0,,
FSM,1985,90631.0,,
FSM,1986,94151.0,,
FSM,1987,97727.0,,
FSM,1988,101343.0,,
FSM,1989,104976.0,,
FSM,1990,108600.0,,
FSM,1991,111689.0,,
FSM,1992,114694.0,,
FSM,1993,117588.0,,
FSM,1994,105444.0,,
FSM,1995,105982.0,,
FSM,1996,106462.0,,
FSM,1997,106879.0,,
FSM,1998,107226.0,,
FSM,1999,107501.0,,
FSM,2000,107724.0,,
FSM,2001,107905.0,,
FSM,2002,108034.0,,
FSM,2003,108109.0,,
FSM,2004,108126.0,,
FSM,2005,108082.0,,
FSM,2006,107986.0,,
FSM,2007,107848.0,,
FSM,2008,107665.0,,
FSM,2009,107000,,
FSM,2030,94855.0,,
GAB,1,,,
GAB,1000,,,
GAB,1500,,,
GAB,1600,,,
GAB,1700,,,
GAB,1820,,,
GAB,1821,,,
GAB,1822,,,
GAB,1823,,,
GAB,1824,,,
GAB,1825,,,
GAB,1826,,,
GAB,1827,,,
GAB,1828,,,
GAB,1829,,,
GAB,1830,,,
GAB,1831,,,
GAB,1832,,,
GAB,1833,,,
GAB,1834,,,
GAB,1835,,,
GAB,1836,,,
GAB,1837,,,
GAB,1838,,,
GAB,1839,,,
GAB,1840,,,
GAB,1841,,,
GAB,1842,,,
GAB,1843,,,
GAB,1844,,,
GAB,1845,,,
GAB,1846,,,
GAB,1847,,,
GAB,1848,,,
GAB,1849,,,
GAB,1850,,,
GAB,1851,,,
GAB,1852,,,
GAB,1853,,,
GAB,1854,,,
GAB,1855,,,
GAB,1856,,,
GAB,1857,,,
GAB,1858,,,
GAB,1859,,,
GAB,1860,,,
GAB,1861,,,
GAB,1862,,,
GAB,1863,,,
GAB,1864,,,
GAB,1865,,,
GAB,1866,,,
GAB,1867,,,
GAB,1868,,,
GAB,1869,,,
GAB,1870,,,
GAB,1871,,,
GAB,1872,,,
GAB,1873,,,
GAB,1874,,,
GAB,1875,,,
GAB,1876,,,
GAB,1877,,,
GAB,1878,,,
GAB,1879,,,
GAB,1880,,,
GAB,1881,,,
GAB,1882,,,
GAB,1883,,,
GAB,1884,,,
GAB,1885,,,
GAB,1886,,,
GAB,1887,,,
GAB,1888,,,
GAB,1889,,,
GAB,1890,,,
GAB,1891,,,
GAB,1892,,,
GAB,1893,,,
GAB,1894,,,
GAB,1895,,,
GAB,1896,,,
GAB,1897,,,
GAB,1898,,,
GAB,1899,,,
GAB,1900,,,
GAB,1901,,,
GAB,1902,,,
GAB,1903,,,
GAB,1904,,,
GAB,1905,,,
GAB,1906,,,
GAB,1907,,,
GAB,1908,,,
GAB,1909,,,
GAB,1910,,,
GAB,1911,,,
GAB,1912,,,
GAB,1913,,,
GAB,1914,,,
GAB,1915,,,
GAB,1916,,,
GAB,1917,,,
GAB,1918,,,
GAB,1919,,,
GAB,1920,,,
GAB,1921,,,
GAB,1922,,,
GAB,1923,,,
GAB,1924,,,
GAB,1925,,,
GAB,1926,,,
GAB,1927,,,
GAB,1928,,,
GAB,1929,,,
GAB,1930,,,
GAB,1931,,,
GAB,1932,,,
GAB,1933,,,
GAB,1934,,,
GAB,1935,,,
GAB,1936,,,
GAB,1937,,,
GAB,1938,,,
GAB,1939,,,
GAB,1940,,,
GAB,1941,,,
GAB,1942,,,
GAB,1943,,,
GAB,1944,,,
GAB,1945,,,
GAB,1946,,,
GAB,1947,,,
GAB,1948,,,
GAB,1949,,,
GAB,1950,415767.0,1292360712.234348,3108.3773176667414
GAB,1951,418227.0,1340178058.587019,3204.4274008780376
GAB,1952,420702.0,1389287765.6519241,3302.308440777377
GAB,1953,423276.0,1439689833.429064,3401.3027750901633
GAB,1954,425951.0,1492676622.630672,3504.3388151000277
GAB,1955,428772.0,1548248133.2567492,3610.889081508935
GAB,1956,431741.0,1605112004.5950603,3717.765986077441
GAB,1957,434904.0,1664560597.3578405,3827.4207580473867
GAB,1958,438310.0,1726593911.5450892,3939.207208471377
GAB,1959,442007.0,1791211947.1568065,4052.451538452573
GAB,1960,446003.0,1866168868.466399,4184.206986200538
GAB,1961,450485.0,2089747271.6829407,4638.883140799229
GAB,1962,455661.0,2153072946.5824237,4725.163985029273
GAB,1963,461357.0,2229322228.6042504,4832.0979818323995
GAB,1964,467592.0,2268093049.971281,4850.581382853602
GAB,1965,474386.0,2305571510.626077,4860.117100053705
GAB,1966,481519.0,2408960367.6048245,5002.8355425327445
GAB,1967,489004.0,2508472142.4468694,5129.757921094448
GAB,1968,496853.0,2571797817.3463526,5176.174476849999
GAB,1969,503763.0,2779867892.016083,5518.205767426514
GAB,1970,514578.99999999994,3020246984.4916716,5869.355306943486
GAB,1971,525930.0,3330413555.4279146,6332.427424615282
GAB,1972,538009.0,3707782883.4003444,6891.6744578628695
GAB,1973,560658.0,4086444572.0850086,7288.658276676705
GAB,1974,597135.0,5699310740.953475,9544.425868444281
GAB,1975,647436.0,6089603676.048247,9405.722999722362
GAB,1976,687762.0,8486932797.242964,12339.926889306133
GAB,1977,706489.0,6731906950.028719,9528.67907360018
GAB,1978,726421.0,4882538770.821367,6721.362365379535
GAB,1979,722911.0,4814043653.0729475,6659.248030633022
GAB,1980,713827.0,4837306145.893166,6776.580524263113
GAB,1981,730836.0,4780442274.5548525,6541.060203048089
GAB,1982,754241.0,4684807581.849512,6211.287349599812
GAB,1983,779018.0,4755887421.022401,6104.977575643183
GAB,1984,805260.0,4945864445.720849,6141.9472539562985
GAB,1985,833036.0,4846352670.878805,5817.69896004351
GAB,1986,859448.0,4603388856.978748,5356.215683763006
GAB,1987,880916.0,4005025847.2142444,4546.433311705366
GAB,1988,899743.0,4086444572.0850086,4541.790902607753
GAB,1989,918835.0,4260913268.236645,4637.299698244674
GAB,1990,938084.0,4500000000.0,4797.011781460936
GAB,1991,960425.0,4774500000.0,4971.23669208944
GAB,1992,986367.0,4616941499.999999,4680.75422231279
GAB,1993,1013159.0,4727748095.999999,4666.34367952118
GAB,1994,1040810.9999999999,4903000000.0,4710.749598149904
GAB,1995,1069065.0,5148000000.0,4815.422822746979
GAB,1996,1097708.0,5333000000.0,4858.304758642553
GAB,1997,1126940.0,5637000000.0,5002.040924982697
GAB,1998,1157171.0,5835000000.0,5042.4699547430755
GAB,1999,1195647.0,4845000000.0,4052.199353153565
GAB,2000,1236429.0,4753000000.0,3844.135004921431
GAB,2001,1269154.0,4848000000.0,3819.8674077377527
GAB,2002,1300423.0,4848000000.0,3728.017729615671
GAB,2003,1332623.0,4974000000.0,3732.488483239446
GAB,2004,1364412.0,5029000000,3685.836829344802
GAB,2005,1395690.0,5180000000,3711.4258897033005
GAB,2006,1426392.0,5242000000,3675.006590053786
GAB,2007,1456451.0,5536000000,3801.020425678584
GAB,2008,1485832.0,5663000000,3811.3326405677085
GAB,2009,1515000,,
GAB,2030,2266044.0,,
GBR,1,800000.0,320000000.0,400.0
GBR,1000,2000000.0,800000000.0,400.0
GBR,1500,3942000.0,2815000000.0,714.1045154743784
GBR,1600,6170000.0,6007000000.0,973.5818476499189
GBR,1700,8565000.0,10709000000.0,1250.3210741389375
GBR,1820,21239000.0,36232000000.0,1705.9183577381232
GBR,1821,21551000.0,,
GBR,1822,21832000.0,,
GBR,1823,22117000.0,,
GBR,1824,22407000,,
GBR,1825,22698000.0,,
GBR,1826,22996000.0,,
GBR,1827,23275000.0,,
GBR,1828,23560000.0,,
GBR,1829,23847000.0,,
GBR,1830,24139000.0,42228000000.0,1749.3682422635568
GBR,1831,24433000.0,44249000000.0,1811.0342569475708
GBR,1832,24684000.0,43800000000.0,1774.4287797763734
GBR,1833,24937000.0,44249000000.0,1774.4315675502264
GBR,1834,25194000.0,46046000000.0,1827.65737874097
GBR,1835,25452000.0,48517000000.0,1906.2156215621562
GBR,1836,25715000.0,50314000000.0,1956.6012055220688
GBR,1837,25968000.0,49640000000.0,1911.5834873690696
GBR,1838,26223000.0,52336000000.0,1995.8052091675247
GBR,1839,26483000.0,54806000000.0,2069.478533398784
GBR,1840,26745000.0,53234000000.0,1990.4281174051223
GBR,1841,27004000.0,52111000000.0,1929.7511479780774
GBR,1842,27277000.0,50988000000.0,1869.2671481467903
GBR,1843,27511000.0,51886000000.0,1886.0092326705683
GBR,1844,27785000.0,55031000000.0,1980.6010437286307
GBR,1845,28040000.0,57951000000.0,2066.726105563481
GBR,1846,28272000.0,61770000000.0,2184.8471986417658
GBR,1847,28118000.0,62219000000.0,2212.781847926595
GBR,1848,27683000.0,62893000000.0,2271.8997218509553
GBR,1849,27429000.0,64016000000.0,2333.880199788545
GBR,1850,27181000.0,63342000000.0,2330.3778374599906
GBR,1851,26945000.0,66037000000.0,2450.8071998515493
GBR,1852,27076000.0,67160000000.0,2480.425469050081
GBR,1853,27248000.0,69631000000.0,2555.4536112742217
GBR,1854,27446000.0,71428000000.0,2602.492166435911
GBR,1855,27697000.0,71203000000.0,2570.7838394049895
GBR,1856,27978000.0,76370000000.0,2729.644720852098
GBR,1857,28186000.0,77717000000.0,2757.29085361527
GBR,1858,28422000.0,77942000000.0,2742.3122932939273
GBR,1859,28660000.0,79964000000.0,2790.0907187718076
GBR,1860,28888000.0,81760000000.0,2830.240930490169
GBR,1861,29128000.0,84007000000.0,2884.0634441087614
GBR,1862,29401000.0,84680000000.0,2880.1741437366077
GBR,1863,29630000.0,85354000000.0,2880.661491731353
GBR,1864,29842000.0,87600000000.0,2935.4600898063136
GBR,1865,30089000.0,90296000000,3000.963807371465
GBR,1866,30315000.0,91644000000.0,3023.0578921326073
GBR,1867,30572000.0,90745000000.0,2968.2389114222165
GBR,1868,30845000.0,93665000000.0,3036.634786837413
GBR,1869,31127000.0,94339000000.0,3030.777138818389
GBR,1870,31400000.0,100179628000.00002,3190.4340127388537
GBR,1871,31685000.0,105570460000.0,3331.875019725422
GBR,1872,31874000.0,105795078000.00002,3319.1654012674912
GBR,1873,32177000.0,108265876000.00002,3364.6976411722662
GBR,1874,32501000.0,110062820000.0,3386.444109412018
GBR,1875,32839000.0,112758236000.00002,3433.668382106642
GBR,1876,33200000.0,113881326000.00002,3430.1604216867477
GBR,1877,33576000.0,115004416000.00002,3425.197045508697
GBR,1878,33932000.0,115453651999.99998,3402.500648355534
GBR,1879,34304000.0,115004416000.00002,3352.5074626865676
GBR,1880,34623000.0,120395248000.0,3477.319931837218
GBR,1881,34935000.0,124662990000.0,3568.4267926148564
GBR,1882,35206000.0,128256878000.00002,3643.0403340339717
GBR,1883,35450000.0,129155350000.0,3643.3102961918194
GBR,1884,35724000.0,129379968000.00002,3621.654014108163
GBR,1885,36015000.0,128706113999.99998,3573.6807996668053
GBR,1886,36313000.0,130727676000.00002,3600.0241235921026
GBR,1887,36598000.0,135893890000.00002,3713.150718618504
GBR,1888,36881000.0,141958576000.0,3849.0978010357635
GBR,1889,37178000.0,149595588000.0,4023.7664210016674
GBR,1890,37485000.0,150269442000.0,4008.7886354541815
GBR,1891,37802000.0,150269442000.0,3975.1717369451358
GBR,1892,38134000.0,146675553999.99997,3846.3196622436662
GBR,1893,38490000.0,146675553999.99997,3810.7444531047017
GBR,1894,38859000.0,156558746000.0,4028.8928176226877
GBR,1895,39221000.0,161500342000.0,4117.70077254532
GBR,1896,39599000.0,168238882000.00003,4248.563903128867
GBR,1897,39987000.0,170485062000.00003,4263.512191462226
GBR,1898,40381000.0,178795927999.99997,4427.72412768381
GBR,1899,40773000.0,186208322000.00003,4566.951708238296
GBR,1900,41155000.0,184860613999.99997,4491.814214554731
GBR,1901,41538000.0,184860613999.99997,4450.397563676633
GBR,1902,41893000.0,189577592000.00003,4525.280882247632
GBR,1903,42246000.0,187556030000.0,4439.6162950338485
GBR,1904,42611000.0,188679120000.0,4427.943958132876
GBR,1905,42981000.0,194294570000.0,4520.47579162886
GBR,1906,43361000.0,200808492000.00003,4631.0853531975745
GBR,1907,43737000.0,204626997999.99997,4678.578731966069
GBR,1908,44124000.0,196316132000.00003,4449.191641736924
GBR,1909,44520000.0,200808492000.00003,4510.5231805929925
GBR,1910,44916000.0,207097796000.0,4610.780033840948
GBR,1911,45268000.0,213162482000.00003,4708.899929309889
GBR,1912,45426000.0,216307134000.0,4761.747325320301
GBR,1913,45649000.0,224618000000.0,4920.545904620036
GBR,1914,46049000.0,226864180000.0,4926.5821190471015
GBR,1915,46340000.0,245058237999.99997,5288.265817867932
GBR,1916,46514000.0,250449070000.0,5384.380401599518
GBR,1917,46614000.0,252695250000.0,5421.016218303514
GBR,1918,46575000.0,254267576000.0,5459.314567901234
GBR,1919,46534000.0,226639562000.00003,4870.407916792024
GBR,1920,46821000.0,212937863999.99997,4547.913628500031
GBR,1921,44072000.0,195642277999.99997,4439.151343256489
GBR,1922,44372000.0,205750087999.99997,4636.935184350491
GBR,1923,44596000.0,212264010000.0,4759.709615212127
GBR,1924,44915000.0,221024112000.00003,4920.942046087053
GBR,1925,45059000.0,231805776000.0,5144.49446281542
GBR,1926,45232000.0,223270292000.00003,4936.113636363637
GBR,1927,45389000.0,241239732000.00003,5314.938244949217
GBR,1928,45578000.0,244159766000.0,5356.965334152443
GBR,1929,45672000.0,251347542000.00003,5503.318050446664
GBR,1930,45866000.0,249550597999.99997,5440.862468931234
GBR,1931,46074000.0,236747372000.00003,5138.415852758606
GBR,1932,46335000.0,238544316000.00003,5148.253285853027
GBR,1933,46520000.0,245507474000.0,5277.460748065348
GBR,1934,46666000.0,261679970000.0,5607.508035829083
GBR,1935,46868000.0,271787780000.00003,5799.005291456858
GBR,1936,47081000.0,284141770000.0,6035.168539325843
GBR,1937,47289000.0,294024962000.00006,6217.618515933939
GBR,1938,47494000.0,297618850000.0,6266.4515517749605
GBR,1939,47991000.0,300538884000.0,6262.400950178158
GBR,1940,48226000.0,330637696000.0,6856.004976568655
GBR,1941,48216000.0,360736508000.0,7481.67637298822
GBR,1942,48400000.0,369721227999.99994,7638.868347107436
GBR,1943,48789000.0,377807475999.99994,7743.70198200414
GBR,1944,49016000.0,362982687999.99994,7405.391872041781
GBR,1945,49182000.0,347034810000.0,7056.134561424911
GBR,1946,49217000.0,331985404000.00006,6745.340106060914
GBR,1947,49519000.0,327043807999.99994,6604.410589874592
GBR,1948,50014000.0,337376235999.99994,6745.635941936256
GBR,1949,50312000.0,349954844000.00006,6955.693353474321
GBR,1950,50127000.0,347850000000.0,6939.3739900652345
GBR,1951,50290000.0,358234000000.0,7123.3644859813085
GBR,1952,50430000.0,357585000000.0,7090.719809637121
GBR,1953,50593000.0,371646000000.0,7345.798825924535
GBR,1954,50765000.0,386789000000.0,7619.206145966709
GBR,1955,50946000.0,400850000000.0,7868.134887920543
GBR,1956,51184000.0,405825000000.0,7928.747264770241
GBR,1957,51430000.0,412315000000.0,8017.013416293992
GBR,1958,51652000.0,411450000000.0,7965.809649190738
GBR,1959,51956000.0,428107000000.0,8239.799060743706
GBR,1960,52372000.0,452768000000.0,8645.23027571985
GBR,1961,52807000.0,467694000000.0,8856.666729789611
GBR,1962,53292000.0,472454000000.0,8865.383171958267
GBR,1963,53625000.0,490625000000.0,9149.18414918415
GBR,1964,53991000.0,516584000000.0,9567.965031208905
GBR,1965,54350000.0,529996000000.0,9751.536338546459
GBR,1966,54643000.0,540163000000.0,9885.310103764434
GBR,1967,54959000.0,552277000000.0,10048.890991466365
GBR,1968,55214000.0,574775000000.0,10409.950374904916
GBR,1969,55461000.0,585207000000.0,10551.684967815221
GBR,1970,55632000.0,599016000000.0,10767.471958584987
GBR,1971,55907000.0,611705000000.0,10941.474233995743
GBR,1972,56079000.0,633352000000.0,11293.924642022861
GBR,1973,56210000.0,675941000000.0,12025.280199252802
GBR,1974,56224000.0,666755000000.0,11858.903671030164
GBR,1975,56215000.0,665984000000.0,11847.087076403095
GBR,1976,56206000.0,680933000000.0,12114.952140340889
GBR,1977,56179000.0,695699000000.0,12383.613093860695
GBR,1978,56167000.0,720501000000.0,12827.834849644809
GBR,1979,56228000.0,740370000000.0,13167.283204097603
GBR,1980,56314000.0,728224000000.0,12931.49128103136
GBR,1981,56382597.0,718733000000.0,12747.426302481243
GBR,1982,56339704.0,729861000000.0,12954.64740105841
GBR,1983,56382623.0,755779000000.0,13404.466833690942
GBR,1984,56462228.0,774665000000.0,13720.057238973992
GBR,1985,56620240.0,802000000000.0,14164.54610577419
GBR,1986,56796260.0,837280000000.0,14741.815746318507
GBR,1987,56981620.0,877143000000.0,15393.437392618882
GBR,1988,57159603.0,920841000000.0,16109.99642527258
GBR,1989,57324472.0,940908000000.0,16413.722920989137
GBR,1990,57493307.0,944610000000.0,16429.91244180823
GBR,1991,57665646.0,931716307221.5393,16157.216156419012
GBR,1992,57866349.0,933534840486.2422,16132.603086575276
GBR,1993,58026920.0,955304893285.8356,16463.132857746637
GBR,1994,58212518.0,997587175849.1815,17136.98720005861
GBR,1995,58426014.0,1026043723294.4836,17561.419187255928
GBR,1996,58618663.0,1054948360758.8562,17996.80011055278
GBR,1997,58808266.0,1089522136001.7136,18526.683578830798
GBR,1998,59035652.0,1123047000000.0,19023.19974377517
GBR,1999,59293320.0,1157194000000.0,19516.43119326089
GBR,2000,59522468.0,1211453000000.0,20352.869104822737
GBR,2001,59723243.0,1229700000000.0,20589.97365565028
GBR,2002,59912431.0,1254905000000.0,20945.65316503348
GBR,2003,60094648.0,1289685000000.0,21460.896151683923
GBR,2004,60270708.0,1331721000000,22095.6588065964
GBR,2005,60441457.0,1361019000000,22517.971398340047
GBR,2006,60609153.0,1400488000000,23106.872983359463
GBR,2007,60776238.0,1436901000000,23642.480141663258
GBR,2008,60943912.0,1446959000000,23742.469961560724
GBR,2009,61113000,,
GBR,2030,64304000.0,,
GEO,1,,,
GEO,1000,,,
GEO,1500,,,
GEO,1600,,,
GEO,1700,,,
GEO,1820,,,
GEO,1821,,,
GEO,1822,,,
GEO,1823,,,
GEO,1824,,,
GEO,1825,,,
GEO,1826,,,
GEO,1827,,,
GEO,1828,,,
GEO,1829,,,
GEO,1830,,,
GEO,1831,,,
GEO,1832,,,
GEO,1833,,,
GEO,1834,,,
GEO,1835,,,
GEO,1836,,,
GEO,1837,,,
GEO,1838,,,
GEO,1839,,,
GEO,1840,,,
GEO,1841,,,
GEO,1842,,,
GEO,1843,,,
GEO,1844,,,
GEO,1845,,,
GEO,1846,,,
GEO,1847,,,
GEO,1848,,,
GEO,1849,,,
GEO,1850,,,
GEO,1851,,,
GEO,1852,,,
GEO,1853,,,
GEO,1854,,,
GEO,1855,,,
GEO,1856,,,
GEO,1857,,,
GEO,1858,,,
GEO,1859,,,
GEO,1860,,,
GEO,1861,,,
GEO,1862,,,
GEO,1863,,,
GEO,1864,,,
GEO,1865,,,
GEO,1866,,,
GEO,1867,,,
GEO,1868,,,
GEO,1869,,,
GEO,1870,,,
GEO,1871,,,
GEO,1872,,,
GEO,1873,,,
GEO,1874,,,
GEO,1875,,,
GEO,1876,,,
GEO,1877,,,
GEO,1878,,,
GEO,1879,,,
GEO,1880,,,
GEO,1881,,,
GEO,1882,,,
GEO,1883,,,
GEO,1884,,,
GEO,1885,,,
GEO,1886,,,
GEO,1887,,,
GEO,1888,,,
GEO,1889,,,
GEO,1890,,,
GEO,1891,,,
GEO,1892,,,
GEO,1893,,,
GEO,1894,,,
GEO,1895,,,
GEO,1896,,,
GEO,1897,,,
GEO,1898,,,
GEO,1899,,,
GEO,1900,,,
GEO,1901,,,
GEO,1902,,,
GEO,1903,,,
GEO,1904,,,
GEO,1905,,,
GEO,1906,,,
GEO,1907,,,
GEO,1908,,,
GEO,1909,,,
GEO,1910,,,
GEO,1911,,,
GEO,1912,,,
GEO,1913,,,
GEO,1914,,,
GEO,1915,,,
GEO,1916,,,
GEO,1917,,,
GEO,1918,,,
GEO,1919,,,
GEO,1920,,,
GEO,1921,,,
GEO,1922,,,
GEO,1923,,,
GEO,1924,,,
GEO,1925,,,
GEO,1926,,,
GEO,1927,,,
GEO,1928,,,
GEO,1929,,,
GEO,1930,,,
GEO,1931,,,
GEO,1932,,,
GEO,1933,,,
GEO,1934,,,
GEO,1935,,,
GEO,1936,,,
GEO,1937,,,
GEO,1938,,,
GEO,1939,,,
GEO,1940,,,
GEO,1941,,,
GEO,1942,,,
GEO,1943,,,
GEO,1944,,,
GEO,1945,,,
GEO,1946,,,
GEO,1947,,,
GEO,1948,,,
GEO,1949,,,
GEO,1950,3515602.0,,
GEO,1951,3579417.0,,
GEO,1952,3628347.0,,
GEO,1953,3687436.0,,
GEO,1954,3759860.0,,
GEO,1955,3827154.0,,
GEO,1956,3887496.0,,
GEO,1957,3936823.0,,
GEO,1958,3994787.0,,
GEO,1959,4071078.0,,
GEO,1960,4146569.9999999995,,
GEO,1961,4211113.0,,
GEO,1962,4278649.0,,
GEO,1963,4344220.0,,
GEO,1964,4406832.0,,
GEO,1965,4464959.0,,
GEO,1966,4518103.0,,
GEO,1967,4564785.0,,
GEO,1968,4606979.0,,
GEO,1969,4650335.0,,
GEO,1970,4694491.0,,
GEO,1971,4741628.0,,
GEO,1972,4786475.0,,
GEO,1973,4825850.0,28627000000.0,5932.011977164644
GEO,1974,4865233.0,,
GEO,1975,4897656.0,,
GEO,1976,4930036.0,,
GEO,1977,4963464.0,,
GEO,1978,4991045.0,,
GEO,1979,5018606.0,,
GEO,1980,5045697.0,,
GEO,1981,5073148.0,,
GEO,1982,5101213.0,,
GEO,1983,5130925.0,,
GEO,1984,5161724.0,,
GEO,1985,5192957.0,,
GEO,1986,5218973.0,,
GEO,1987,5239970.0,,
GEO,1988,5320248.0,,
GEO,1989,5398106.0,,
GEO,1990,5426207.0,41325000000.0,7615.817089174813
GEO,1991,5420156.0,32605425000.000004,6015.587927727542
GEO,1992,5355289.0,17965589175.000004,3354.737564116522
GEO,1993,5247618.0,12701671546.725004,2420.464208089271
GEO,1994,5120809.0,11380697705.865602,2222.4413575795547
GEO,1995,5012952.0,11676595846.21811,2329.2853883735793
GEO,1996,4934572.0,12984374580.99454,2631.3071490282314
GEO,1997,4883476.0,14347733911.998966,2938.0166733693313
GEO,1998,4848495.0,14792513663.270937,3050.9495551239997
GEO,1999,4815667.0,15221496559.505793,3160.828304678416
GEO,2000,4777209.0,15495483497.576893,3243.6268745154116
GEO,2001,4746164.0,16239266705.460585,3421.5561673512725
GEO,2002,4728357.0,17132426374.260914,3623.336049765471
GEO,2003,4710921.0,19034125701.803875,4040.4255774622147
GEO,2004,4693892.0,20157000000,4294.304172315852
GEO,2005,4677401.0,22092000000,4723.135775615561
GEO,2006,4661473.0,24169000000,5184.841787134667
GEO,2007,4646003.0,27144000000,5842.441341514415
GEO,2008,4630841.0,27711000000,5984.010247814598
GEO,2009,4616000,,
GEO,2030,4231259.0,,
GGY,1,,,
GGY,1000,,,
GGY,1500,,,
GGY,1600,,,
GGY,1700,,,
GGY,1820,,,
GGY,1821,,,
GGY,1822,,,
GGY,1823,,,
GGY,1824,,,
GGY,1825,,,
GGY,1826,,,
GGY,1827,,,
GGY,1828,,,
GGY,1829,,,
GGY,1830,,,
GGY,1831,,,
GGY,1832,,,
GGY,1833,,,
GGY,1834,,,
GGY,1835,,,
GGY,1836,,,
GGY,1837,,,
GGY,1838,,,
GGY,1839,,,
GGY,1840,,,
GGY,1841,,,
GGY,1842,,,
GGY,1843,,,
GGY,1844,,,
GGY,1845,,,
GGY,1846,,,
GGY,1847,,,
GGY,1848,,,
GGY,1849,,,
GGY,1850,,,
GGY,1851,,,
GGY,1852,,,
GGY,1853,,,
GGY,1854,,,
GGY,1855,,,
GGY,1856,,,
GGY,1857,,,
GGY,1858,,,
GGY,1859,,,
GGY,1860,,,
GGY,1861,,,
GGY,1862,,,
GGY,1863,,,
GGY,1864,,,
GGY,1865,,,
GGY,1866,,,
GGY,1867,,,
GGY,1868,,,
GGY,1869,,,
GGY,1870,,,
GGY,1871,,,
GGY,1872,,,
GGY,1873,,,
GGY,1874,,,
GGY,1875,,,
GGY,1876,,,
GGY,1877,,,
GGY,1878,,,
GGY,1879,,,
GGY,1880,,,
GGY,1881,,,
GGY,1882,,,
GGY,1883,,,
GGY,1884,,,
GGY,1885,,,
GGY,1886,,,
GGY,1887,,,
GGY,1888,,,
GGY,1889,,,
GGY,1890,,,
GGY,1891,,,
GGY,1892,,,
GGY,1893,,,
GGY,1894,,,
GGY,1895,,,
GGY,1896,,,
GGY,1897,,,
GGY,1898,,,
GGY,1899,,,
GGY,1900,,,
GGY,1901,,,
GGY,1902,,,
GGY,1903,,,
GGY,1904,,,
GGY,1905,,,
GGY,1906,,,
GGY,1907,,,
GGY,1908,,,
GGY,1909,,,
GGY,1910,,,
GGY,1911,,,
GGY,1912,,,
GGY,1913,,,
GGY,1914,,,
GGY,1915,,,
GGY,1916,,,
GGY,1917,,,
GGY,1918,,,
GGY,1919,,,
GGY,1920,,,
GGY,1921,,,
GGY,1922,,,
GGY,1923,,,
GGY,1924,,,
GGY,1925,,,
GGY,1926,,,
GGY,1927,,,
GGY,1928,,,
GGY,1929,,,
GGY,1930,,,
GGY,1931,,,
GGY,1932,,,
GGY,1933,,,
GGY,1934,,,
GGY,1935,,,
GGY,1936,,,
GGY,1937,,,
GGY,1938,,,
GGY,1939,,,
GGY,1940,,,
GGY,1941,,,
GGY,1942,,,
GGY,1943,,,
GGY,1944,,,
GGY,1945,,,
GGY,1946,,,
GGY,1947,,,
GGY,1948,,,
GGY,1949,,,
GGY,1950,45347.0,,
GGY,1951,45537.0,,
GGY,1952,45725.0,,
GGY,1953,45898.0,,
GGY,1954,46038.0,,
GGY,1955,46161.0,,
GGY,1956,46277.0,,
GGY,1957,46400.0,,
GGY,1958,46546.0,,
GGY,1959,46723.0,,
GGY,1960,46926.0,,
GGY,1961,47211.0,,
GGY,1962,47859.0,,
GGY,1963,48575.0,,
GGY,1964,49329.0,,
GGY,1965,50077.0,,
GGY,1966,50782.0,,
GGY,1967,51468.0,,
GGY,1968,52099.0,,
GGY,1969,52697.0,,
GGY,1970,53287.0,,
GGY,1971,53759.0,,
GGY,1972,53818.0,,
GGY,1973,53827.0,,
GGY,1974,53792.0,,
GGY,1975,53721.0,,
GGY,1976,53630.0,,
GGY,1977,53555.0,,
GGY,1978,53485.0,,
GGY,1979,53422.0,,
GGY,1980,53360.0,,
GGY,1981,53415.0,,
GGY,1982,53846.0,,
GGY,1983,54280.0,,
GGY,1984,54718.0,,
GGY,1985,55159.0,,
GGY,1986,58440.0,,
GGY,1987,59441.0,,
GGY,1988,60484.0,,
GGY,1989,61544.0,,
GGY,1990,62623.0,,
GGY,1991,61289.0,,
GGY,1992,61675.0,,
GGY,1993,62037.0,,
GGY,1994,62367.0,,
GGY,1995,62668.0,,
GGY,1996,62951.0,,
GGY,1997,63243.0,,
GGY,1998,63527.0,,
GGY,1999,63806.0,,
GGY,2000,64080.0,,
GGY,2001,64342.0,,
GGY,2002,64587.0,,
GGY,2003,64818.0,,
GGY,2004,65031.00000000001,,
GGY,2005,65227.99999999999,,
GGY,2006,65409.00000000001,,
GGY,2007,65573.0,,
